datetime,SYM_H
2015-08-23 00:00:00,-3
2015-08-23 00:05:00,-2
2015-08-23 00:10:00,-1
2015-08-23 00:15:00,-1
2015-08-23 00:20:00,-1
2015-08-23 00:25:00,0
2015-08-23 00:30:00,0
2015-08-23 00:35:00,0
2015-08-23 00:40:00,0
2015-08-23 00:45:00,0
2015-08-23 00:50:00,0
2015-08-23 00:55:00,-1
2015-08-23 01:00:00,-1
2015-08-23 01:05:00,-2
2015-08-23 01:10:00,-2
2015-08-23 01:15:00,-2
2015-08-23 01:20:00,-2
2015-08-23 01:25:00,-2
2015-08-23 01:30:00,-2
2015-08-23 01:35:00,-2
2015-08-23 01:40:00,-2
2015-08-23 01:45:00,-2
2015-08-23 01:50:00,-2
2015-08-23 01:55:00,-1
2015-08-23 02:00:00,-1
2015-08-23 02:05:00,0
2015-08-23 02:10:00,4
2015-08-23 02:15:00,4
2015-08-23 02:20:00,4
2015-08-23 02:25:00,5
2015-08-23 02:30:00,7
2015-08-23 02:35:00,9
2015-08-23 02:40:00,11
2015-08-23 02:45:00,11
2015-08-23 02:50:00,11
2015-08-23 02:55:00,9
2015-08-23 03:00:00,9
2015-08-23 03:05:00,8
2015-08-23 03:10:00,6
2015-08-23 03:15:00,5
2015-08-23 03:20:00,4
2015-08-23 03:25:00,4
2015-08-23 03:30:00,5
2015-08-23 03:35:00,5
2015-08-23 03:40:00,5
2015-08-23 03:45:00,3
2015-08-23 03:50:00,3
2015-08-23 03:55:00,2
2015-08-23 04:00:00,3
2015-08-23 04:05:00,5
2015-08-23 04:10:00,4
2015-08-23 04:15:00,3
2015-08-23 04:20:00,0
2015-08-23 04:25:00,-1
2015-08-23 04:30:00,-1
2015-08-23 04:35:00,0
2015-08-23 04:40:00,1
2015-08-23 04:45:00,4
2015-08-23 04:50:00,8
2015-08-23 04:55:00,11
2015-08-23 05:00:00,11
2015-08-23 05:05:00,9
2015-08-23 05:10:00,7
2015-08-23 05:15:00,6
2015-08-23 05:20:00,6
2015-08-23 05:25:00,6
2015-08-23 05:30:00,4
2015-08-23 05:35:00,4
2015-08-23 05:40:00,4
2015-08-23 05:45:00,3
2015-08-23 05:50:00,1
2015-08-23 05:55:00,-2
2015-08-23 06:00:00,-3
2015-08-23 06:05:00,0
2015-08-23 06:10:00,1
2015-08-23 06:15:00,3
2015-08-23 06:20:00,4
2015-08-23 06:25:00,7
2015-08-23 06:30:00,8
2015-08-23 06:35:00,6
2015-08-23 06:40:00,6
2015-08-23 06:45:00,8
2015-08-23 06:50:00,7
2015-08-23 06:55:00,8
2015-08-23 07:00:00,5
2015-08-23 07:05:00,5
2015-08-23 07:10:00,4
2015-08-23 07:15:00,4
2015-08-23 07:20:00,3
2015-08-23 07:25:00,-1
2015-08-23 07:30:00,-4
2015-08-23 07:35:00,-11
2015-08-23 07:40:00,-17
2015-08-23 07:45:00,-26
2015-08-23 07:50:00,-34
2015-08-23 07:55:00,-39
2015-08-23 08:00:00,-37
2015-08-23 08:05:00,-39
2015-08-23 08:10:00,-41
2015-08-23 08:15:00,-43
2015-08-23 08:20:00,-45
2015-08-23 08:25:00,-55
2015-08-23 08:30:00,-59
2015-08-23 08:35:00,-58
2015-08-23 08:40:00,-54
2015-08-23 08:45:00,-54
2015-08-23 08:50:00,-54
2015-08-23 08:55:00,-58
2015-08-23 09:00:00,-56
2015-08-23 09:05:00,-51
2015-08-23 09:10:00,-48
2015-08-23 09:15:00,-50
2015-08-23 09:20:00,-49
2015-08-23 09:25:00,-47
2015-08-23 09:30:00,-47
2015-08-23 09:35:00,-45
2015-08-23 09:40:00,-38
2015-08-23 09:45:00,-35
2015-08-23 09:50:00,-37
2015-08-23 09:55:00,-38
2015-08-23 10:00:00,-38
2015-08-23 10:05:00,-37
2015-08-23 10:10:00,-36
2015-08-23 10:15:00,-37
2015-08-23 10:20:00,-35
2015-08-23 10:25:00,-32
2015-08-23 10:30:00,-31
2015-08-23 10:35:00,-31
2015-08-23 10:40:00,-33
2015-08-23 10:45:00,-36
2015-08-23 10:50:00,-37
2015-08-23 10:55:00,-38
2015-08-23 11:00:00,-38
2015-08-23 11:05:00,-40
2015-08-23 11:10:00,-38
2015-08-23 11:15:00,-35
2015-08-23 11:20:00,-35
2015-08-23 11:25:00,-34
2015-08-23 11:30:00,-31
2015-08-23 11:35:00,-32
2015-08-23 11:40:00,-30
2015-08-23 11:45:00,-29
2015-08-23 11:50:00,-28
2015-08-23 11:55:00,-29
2015-08-23 12:00:00,-30
2015-08-23 12:05:00,-27
2015-08-23 12:10:00,-27
2015-08-23 12:15:00,-25
2015-08-23 12:20:00,-23
2015-08-23 12:25:00,-25
2015-08-23 12:30:00,-24
2015-08-23 12:35:00,-24
2015-08-23 12:40:00,-25
2015-08-23 12:45:00,-27
2015-08-23 12:50:00,-25
2015-08-23 12:55:00,-25
2015-08-23 13:00:00,-26
2015-08-23 13:05:00,-27
2015-08-23 13:10:00,-27
2015-08-23 13:15:00,-26
2015-08-23 13:20:00,-25
2015-08-23 13:25:00,-24
2015-08-23 13:30:00,-23
2015-08-23 13:35:00,-26
2015-08-23 13:40:00,-28
2015-08-23 13:45:00,-29
2015-08-23 13:50:00,-30
2015-08-23 13:55:00,-30
2015-08-23 14:00:00,-30
2015-08-23 14:05:00,-29
2015-08-23 14:10:00,-27
2015-08-23 14:15:00,-25
2015-08-23 14:20:00,-25
2015-08-23 14:25:00,-27
2015-08-23 14:30:00,-28
2015-08-23 14:35:00,-29
2015-08-23 14:40:00,-29
2015-08-23 14:45:00,-30
2015-08-23 14:50:00,-31
2015-08-23 14:55:00,-30
2015-08-23 15:00:00,-29
2015-08-23 15:05:00,-29
2015-08-23 15:10:00,-30
2015-08-23 15:15:00,-29
2015-08-23 15:20:00,-29
2015-08-23 15:25:00,-28
2015-08-23 15:30:00,-28
2015-08-23 15:35:00,-28
2015-08-23 15:40:00,-29
2015-08-23 15:45:00,-29
2015-08-23 15:50:00,-30
2015-08-23 15:55:00,-30
2015-08-23 16:00:00,-30
2015-08-23 16:05:00,-29
2015-08-23 16:10:00,-29
2015-08-23 16:15:00,-29
2015-08-23 16:20:00,-29
2015-08-23 16:25:00,-29
2015-08-23 16:30:00,-28
2015-08-23 16:35:00,-29
2015-08-23 16:40:00,-28
2015-08-23 16:45:00,-28
2015-08-23 16:50:00,-30
2015-08-23 16:55:00,-30
2015-08-23 17:00:00,-30
2015-08-23 17:05:00,-32
2015-08-23 17:10:00,-33
2015-08-23 17:15:00,-34
2015-08-23 17:20:00,-33
2015-08-23 17:25:00,-31
2015-08-23 17:30:00,-32
2015-08-23 17:35:00,-33
2015-08-23 17:40:00,-34
2015-08-23 17:45:00,-34
2015-08-23 17:50:00,-35
2015-08-23 17:55:00,-35
2015-08-23 18:00:00,-36
2015-08-23 18:05:00,-36
2015-08-23 18:10:00,-37
2015-08-23 18:15:00,-38
2015-08-23 18:20:00,-38
2015-08-23 18:25:00,-39
2015-08-23 18:30:00,-40
2015-08-23 18:35:00,-40
2015-08-23 18:40:00,-41
2015-08-23 18:45:00,-41
2015-08-23 18:50:00,-40
2015-08-23 18:55:00,-40
2015-08-23 19:00:00,-38
2015-08-23 19:05:00,-37
2015-08-23 19:10:00,-39
2015-08-23 19:15:00,-40
2015-08-23 19:20:00,-39
2015-08-23 19:25:00,-38
2015-08-23 19:30:00,-41
2015-08-23 19:35:00,-42
2015-08-23 19:40:00,-38
2015-08-23 19:45:00,-37
2015-08-23 19:50:00,-36
2015-08-23 19:55:00,-36
2015-08-23 20:00:00,-34
2015-08-23 20:05:00,-33
2015-08-23 20:10:00,-33
2015-08-23 20:15:00,-33
2015-08-23 20:20:00,-33
2015-08-23 20:25:00,-34
2015-08-23 20:30:00,-34
2015-08-23 20:35:00,-34
2015-08-23 20:40:00,-33
2015-08-23 20:45:00,-33
2015-08-23 20:50:00,-32
2015-08-23 20:55:00,-32
2015-08-23 21:00:00,-32
2015-08-23 21:05:00,-32
2015-08-23 21:10:00,-32
2015-08-23 21:15:00,-33
2015-08-23 21:20:00,-33
2015-08-23 21:25:00,-32
2015-08-23 21:30:00,-29
2015-08-23 21:35:00,-27
2015-08-23 21:40:00,-24
2015-08-23 21:45:00,-23
2015-08-23 21:50:00,-23
2015-08-23 21:55:00,-25
2015-08-23 22:00:00,-26
2015-08-23 22:05:00,-26
2015-08-23 22:10:00,-28
2015-08-23 22:15:00,-27
2015-08-23 22:20:00,-26
2015-08-23 22:25:00,-26
2015-08-23 22:30:00,-26
2015-08-23 22:35:00,-26
2015-08-23 22:40:00,-25
2015-08-23 22:45:00,-25
2015-08-23 22:50:00,-25
2015-08-23 22:55:00,-24
2015-08-23 23:00:00,-23
2015-08-23 23:05:00,-21
2015-08-23 23:10:00,-21
2015-08-23 23:15:00,-20
2015-08-23 23:20:00,-19
2015-08-23 23:25:00,-19
2015-08-23 23:30:00,-19
2015-08-23 23:35:00,-19
2015-08-23 23:40:00,-19
2015-08-23 23:45:00,-18
2015-08-23 23:50:00,-19
2015-08-23 23:55:00,-18
2015-08-24 00:00:00,-18
2015-08-24 00:05:00,-18
2015-08-24 00:10:00,-18
2015-08-24 00:15:00,-19
2015-08-24 00:20:00,-19
2015-08-24 00:25:00,-19
2015-08-24 00:30:00,-20
2015-08-24 00:35:00,-20
2015-08-24 00:40:00,-20
2015-08-24 00:45:00,-19
2015-08-24 00:50:00,-19
2015-08-24 00:55:00,-19
2015-08-24 01:00:00,-18
2015-08-24 01:05:00,-18
2015-08-24 01:10:00,-18
2015-08-24 01:15:00,-18
2015-08-24 01:20:00,-19
2015-08-24 01:25:00,-19
2015-08-24 01:30:00,-19
2015-08-24 01:35:00,-17
2015-08-24 01:40:00,-16
2015-08-24 01:45:00,-16
2015-08-24 01:50:00,-15
2015-08-24 01:55:00,-14
2015-08-24 02:00:00,-15
2015-08-24 02:05:00,-15
2015-08-24 02:10:00,-15
2015-08-24 02:15:00,-16
2015-08-24 02:20:00,-15
2015-08-24 02:25:00,-15
2015-08-24 02:30:00,-15
2015-08-24 02:35:00,-16
2015-08-24 02:40:00,-16
2015-08-24 02:45:00,-16
2015-08-24 02:50:00,-15
2015-08-24 02:55:00,-15
2015-08-24 03:00:00,-16
2015-08-24 03:05:00,-15
2015-08-24 03:10:00,-15
2015-08-24 03:15:00,-15
2015-08-24 03:20:00,-15
2015-08-24 03:25:00,-15
2015-08-24 03:30:00,-14
2015-08-24 03:35:00,-13
2015-08-24 03:40:00,-13
2015-08-24 03:45:00,-13
2015-08-24 03:50:00,-13
2015-08-24 03:55:00,-13
2015-08-24 04:00:00,-13
2015-08-24 04:05:00,-14
2015-08-24 04:10:00,-13
2015-08-24 04:15:00,-13
2015-08-24 04:20:00,-13
2015-08-24 04:25:00,-13
2015-08-24 04:30:00,-14
2015-08-24 04:35:00,-14
2015-08-24 04:40:00,-15
2015-08-24 04:45:00,-14
2015-08-24 04:50:00,-14
2015-08-24 04:55:00,-14
2015-08-24 05:00:00,-15
2015-08-24 05:05:00,-16
2015-08-24 05:10:00,-17
2015-08-24 05:15:00,-17
2015-08-24 05:20:00,-18
2015-08-24 05:25:00,-18
2015-08-24 05:30:00,-18
2015-08-24 05:35:00,-18
2015-08-24 05:40:00,-18
2015-08-24 05:45:00,-19
2015-08-24 05:50:00,-19
2015-08-24 05:55:00,-19
2015-08-24 06:00:00,-19
2015-08-24 06:05:00,-17
2015-08-24 06:10:00,-17
2015-08-24 06:15:00,-18
2015-08-24 06:20:00,-18
2015-08-24 06:25:00,-20
2015-08-24 06:30:00,-20
2015-08-24 06:35:00,-20
2015-08-24 06:40:00,-20
2015-08-24 06:45:00,-20
2015-08-24 06:50:00,-20
2015-08-24 06:55:00,-20
2015-08-24 07:00:00,-21
2015-08-24 07:05:00,-20
2015-08-24 07:10:00,-21
2015-08-24 07:15:00,-22
2015-08-24 07:20:00,-23
2015-08-24 07:25:00,-23
2015-08-24 07:30:00,-22
2015-08-24 07:35:00,-24
2015-08-24 07:40:00,-24
2015-08-24 07:45:00,-24
2015-08-24 07:50:00,-25
2015-08-24 07:55:00,-25
2015-08-24 08:00:00,-25
2015-08-24 08:05:00,-26
2015-08-24 08:10:00,-26
2015-08-24 08:15:00,-27
2015-08-24 08:20:00,-27
2015-08-24 08:25:00,-27
2015-08-24 08:30:00,-28
2015-08-24 08:35:00,-28
2015-08-24 08:40:00,-28
2015-08-24 08:45:00,-27
2015-08-24 08:50:00,-26
2015-08-24 08:55:00,-25
2015-08-24 09:00:00,-25
2015-08-24 09:05:00,-25
2015-08-24 09:10:00,-24
2015-08-24 09:15:00,-24
2015-08-24 09:20:00,-24
2015-08-24 09:25:00,-23
2015-08-24 09:30:00,-22
2015-08-24 09:35:00,-21
2015-08-24 09:40:00,-20
2015-08-24 09:45:00,-20
2015-08-24 09:50:00,-20
2015-08-24 09:55:00,-21
2015-08-24 10:00:00,-20
2015-08-24 10:05:00,-20
2015-08-24 10:10:00,-20
2015-08-24 10:15:00,-20
2015-08-24 10:20:00,-19
2015-08-24 10:25:00,-19
2015-08-24 10:30:00,-20
2015-08-24 10:35:00,-20
2015-08-24 10:40:00,-20
2015-08-24 10:45:00,-19
2015-08-24 10:50:00,-17
2015-08-24 10:55:00,-17
2015-08-24 11:00:00,-17
2015-08-24 11:05:00,-17
2015-08-24 11:10:00,-16
2015-08-24 11:15:00,-16
2015-08-24 11:20:00,-16
2015-08-24 11:25:00,-16
2015-08-24 11:30:00,-16
2015-08-24 11:35:00,-16
2015-08-24 11:40:00,-17
2015-08-24 11:45:00,-18
2015-08-24 11:50:00,-18
2015-08-24 11:55:00,-19
2015-08-24 12:00:00,-19
2015-08-24 12:05:00,-18
2015-08-24 12:10:00,-17
2015-08-24 12:15:00,-18
2015-08-24 12:20:00,-17
2015-08-24 12:25:00,-17
2015-08-24 12:30:00,-17
2015-08-24 12:35:00,-17
2015-08-24 12:40:00,-17
2015-08-24 12:45:00,-17
2015-08-24 12:50:00,-17
2015-08-24 12:55:00,-17
2015-08-24 13:00:00,-16
2015-08-24 13:05:00,-15
2015-08-24 13:10:00,-15
2015-08-24 13:15:00,-15
2015-08-24 13:20:00,-15
2015-08-24 13:25:00,-14
2015-08-24 13:30:00,-13
2015-08-24 13:35:00,-13
2015-08-24 13:40:00,-12
2015-08-24 13:45:00,-12
2015-08-24 13:50:00,-12
2015-08-24 13:55:00,-12
2015-08-24 14:00:00,-12
2015-08-24 14:05:00,-11
2015-08-24 14:10:00,-11
2015-08-24 14:15:00,-12
2015-08-24 14:20:00,-12
2015-08-24 14:25:00,-13
2015-08-24 14:30:00,-12
2015-08-24 14:35:00,-12
2015-08-24 14:40:00,-12
2015-08-24 14:45:00,-13
2015-08-24 14:50:00,-13
2015-08-24 14:55:00,-12
2015-08-24 15:00:00,-10
2015-08-24 15:05:00,-10
2015-08-24 15:10:00,-12
2015-08-24 15:15:00,-12
2015-08-24 15:20:00,-10
2015-08-24 15:25:00,-10
2015-08-24 15:30:00,-10
2015-08-24 15:35:00,-10
2015-08-24 15:40:00,-10
2015-08-24 15:45:00,-9
2015-08-24 15:50:00,-8
2015-08-24 15:55:00,-8
2015-08-24 16:00:00,-7
2015-08-24 16:05:00,-8
2015-08-24 16:10:00,-7
2015-08-24 16:15:00,-7
2015-08-24 16:20:00,-6
2015-08-24 16:25:00,-6
2015-08-24 16:30:00,-6
2015-08-24 16:35:00,-5
2015-08-24 16:40:00,-5
2015-08-24 16:45:00,-5
2015-08-24 16:50:00,-5
2015-08-24 16:55:00,-5
2015-08-24 17:00:00,-5
2015-08-24 17:05:00,-4
2015-08-24 17:10:00,-4
2015-08-24 17:15:00,-5
2015-08-24 17:20:00,-6
2015-08-24 17:25:00,-5
2015-08-24 17:30:00,-5
2015-08-24 17:35:00,-5
2015-08-24 17:40:00,-6
2015-08-24 17:45:00,-6
2015-08-24 17:50:00,-6
2015-08-24 17:55:00,-6
2015-08-24 18:00:00,-6
2015-08-24 18:05:00,-5
2015-08-24 18:10:00,-6
2015-08-24 18:15:00,-6
2015-08-24 18:20:00,-7
2015-08-24 18:25:00,-7
2015-08-24 18:30:00,-8
2015-08-24 18:35:00,-7
2015-08-24 18:40:00,-8
2015-08-24 18:45:00,-8
2015-08-24 18:50:00,-9
2015-08-24 18:55:00,-10
2015-08-24 19:00:00,-11
2015-08-24 19:05:00,-12
2015-08-24 19:10:00,-12
2015-08-24 19:15:00,-13
2015-08-24 19:20:00,-13
2015-08-24 19:25:00,-13
2015-08-24 19:30:00,-13
2015-08-24 19:35:00,-13
2015-08-24 19:40:00,-13
2015-08-24 19:45:00,-13
2015-08-24 19:50:00,-13
2015-08-24 19:55:00,-13
2015-08-24 20:00:00,-13
2015-08-24 20:05:00,-14
2015-08-24 20:10:00,-15
2015-08-24 20:15:00,-16
2015-08-24 20:20:00,-17
2015-08-24 20:25:00,-18
2015-08-24 20:30:00,-18
2015-08-24 20:35:00,-18
2015-08-24 20:40:00,-18
2015-08-24 20:45:00,-19
2015-08-24 20:50:00,-19
2015-08-24 20:55:00,-18
2015-08-24 21:00:00,-17
2015-08-24 21:05:00,-17
2015-08-24 21:10:00,-16
2015-08-24 21:15:00,-16
2015-08-24 21:20:00,-15
2015-08-24 21:25:00,-15
2015-08-24 21:30:00,-15
2015-08-24 21:35:00,-14
2015-08-24 21:40:00,-14
2015-08-24 21:45:00,-15
2015-08-24 21:50:00,-15
2015-08-24 21:55:00,-13
2015-08-24 22:00:00,-13
2015-08-24 22:05:00,-13
2015-08-24 22:10:00,-13
2015-08-24 22:15:00,-12
2015-08-24 22:20:00,-12
2015-08-24 22:25:00,-12
2015-08-24 22:30:00,-11
2015-08-24 22:35:00,-11
2015-08-24 22:40:00,-11
2015-08-24 22:45:00,-11
2015-08-24 22:50:00,-10
2015-08-24 22:55:00,-10
2015-08-24 23:00:00,-10
2015-08-24 23:05:00,-9
2015-08-24 23:10:00,-9
2015-08-24 23:15:00,-9
2015-08-24 23:20:00,-8
2015-08-24 23:25:00,-8
2015-08-24 23:30:00,-7
2015-08-24 23:35:00,-8
2015-08-24 23:40:00,-8
2015-08-24 23:45:00,-7
2015-08-24 23:50:00,-7
2015-08-24 23:55:00,-7
2015-08-25 00:00:00,-7
2015-08-25 00:05:00,-7
2015-08-25 00:10:00,-6
2015-08-25 00:15:00,-6
2015-08-25 00:20:00,-5
2015-08-25 00:25:00,-5
2015-08-25 00:30:00,-6
2015-08-25 00:35:00,-6
2015-08-25 00:40:00,-6
2015-08-25 00:45:00,-5
2015-08-25 00:50:00,-4
2015-08-25 00:55:00,-4
2015-08-25 01:00:00,-4
2015-08-25 01:05:00,-5
2015-08-25 01:10:00,-4
2015-08-25 01:15:00,-4
2015-08-25 01:20:00,-4
2015-08-25 01:25:00,-4
2015-08-25 01:30:00,-5
2015-08-25 01:35:00,-5
2015-08-25 01:40:00,-5
2015-08-25 01:45:00,-4
2015-08-25 01:50:00,-3
2015-08-25 01:55:00,-3
2015-08-25 02:00:00,-3
2015-08-25 02:05:00,-3
2015-08-25 02:10:00,-2
2015-08-25 02:15:00,-2
2015-08-25 02:20:00,-3
2015-08-25 02:25:00,-4
2015-08-25 02:30:00,-5
2015-08-25 02:35:00,-4
2015-08-25 02:40:00,-4
2015-08-25 02:45:00,-3
2015-08-25 02:50:00,-2
2015-08-25 02:55:00,-3
2015-08-25 03:00:00,-5
2015-08-25 03:05:00,-5
2015-08-25 03:10:00,-6
2015-08-25 03:15:00,-5
2015-08-25 03:20:00,-5
2015-08-25 03:25:00,-5
2015-08-25 03:30:00,-6
2015-08-25 03:35:00,-6
2015-08-25 03:40:00,-7
2015-08-25 03:45:00,-7
2015-08-25 03:50:00,-8
2015-08-25 03:55:00,-8
2015-08-25 04:00:00,-9
2015-08-25 04:05:00,-10
2015-08-25 04:10:00,-10
2015-08-25 04:15:00,-11
2015-08-25 04:20:00,-11
2015-08-25 04:25:00,-12
2015-08-25 04:30:00,-14
2015-08-25 04:35:00,-14
2015-08-25 04:40:00,-13
2015-08-25 04:45:00,-13
2015-08-25 04:50:00,-14
2015-08-25 04:55:00,-14
2015-08-25 05:00:00,-15
2015-08-25 05:05:00,-16
2015-08-25 05:10:00,-16
2015-08-25 05:15:00,-17
2015-08-25 05:20:00,-18
2015-08-25 05:25:00,-19
2015-08-25 05:30:00,-18
2015-08-25 05:35:00,-18
2015-08-25 05:40:00,-19
2015-08-25 05:45:00,-19
2015-08-25 05:50:00,-19
2015-08-25 05:55:00,-19
2015-08-25 06:00:00,-20
2015-08-25 06:05:00,-19
2015-08-25 06:10:00,-19
2015-08-25 06:15:00,-20
2015-08-25 06:20:00,-21
2015-08-25 06:25:00,-21
2015-08-25 06:30:00,-20
2015-08-25 06:35:00,-20
2015-08-25 06:40:00,-19
2015-08-25 06:45:00,-19
2015-08-25 06:50:00,-20
2015-08-25 06:55:00,-19
2015-08-25 07:00:00,-18
2015-08-25 07:05:00,-18
2015-08-25 07:10:00,-18
2015-08-25 07:15:00,-18
2015-08-25 07:20:00,-18
2015-08-25 07:25:00,-18
2015-08-25 07:30:00,-17
2015-08-25 07:35:00,-15
2015-08-25 07:40:00,-14
2015-08-25 07:45:00,-15
2015-08-25 07:50:00,-15
2015-08-25 07:55:00,-16
2015-08-25 08:00:00,-17
2015-08-25 08:05:00,-17
2015-08-25 08:10:00,-16
2015-08-25 08:15:00,-15
2015-08-25 08:20:00,-15
2015-08-25 08:25:00,-16
2015-08-25 08:30:00,-15
2015-08-25 08:35:00,-15
2015-08-25 08:40:00,-14
2015-08-25 08:45:00,-14
2015-08-25 08:50:00,-14
2015-08-25 08:55:00,-15
2015-08-25 09:00:00,-15
2015-08-25 09:05:00,-16
2015-08-25 09:10:00,-16
2015-08-25 09:15:00,-15
